datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap,chainlink_daily_active_addresses,new_unique_add,real.vol,Price,Daily Active Deposits,Transaction Volume,Amount held by top addresses,Amount held by top exchange addresses,Amount held by top non-exchange addresses,Age Consumed,Velocity,Coin Supply on Exchanges,Coin Supply on Exchanges (as % of total supply),Coin Supply outside of Exchanges,Exchange Inflow,Exchange Outflow,Exchange Flow Balance,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Total_supply,Sum_treasury,Circulating_supply,Amount held by top addresses (% total supply),Amount held by top addresses (% circulating supply )
2020-06-04,4.48903096,4.43301963,4.50538519006,4.31883181,318417019,1551556871,3341,1699,43064175,4.36724143,225,1727361,689639031,64049812,636085906,52077468,2.005506683676056,74607694,7.46076947579255,925392305,227077,-455843,-228765,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689639031,0.18435434578831605
2020-06-05,4.43271578807,4.37743734,4.48698497,4.35922737,298753116,1532103068,3239,1568,30636579,4.42702185,219,2251479,689668795,64049812,636107007,29012903,2.1433305823660045,74771616,7.477161655968999,925228383,381682,-354983,26698,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689668795,0.18443256721329157
2020-06-06,4.36855328006,4.34262346,4.40237788,4.33100217,270796645,1519918210,2959,1512,20254963,4.38866737,193,868118,689689643,64049812,636178366,4818199,2.340563863565162,74739631,7.4739631448788435,925260368,249214,-241515,7699,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689689643,0.18448735690109863
2020-06-07,4.34444193,4.34993312,4.40047713462,4.24173593,282338155,1522476591,2973,1434,29711195,4.34240341,206,788115,689711705,64049812,636285919,14417518,2.2600066969410606,74379432,7.437943202198201,925620567,129760,-195612,-65851,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689711705,0.18454533704751072
2020-06-08,4.35048984726,4.45924294493,4.45924294493,4.32946349237,284050150,1560735031,3871,1727,29198173,4.37789424111,190,1309240,689741672,64049812,636334197,51977539,2.2572274662114102,74163100,7.416310056953097,925836899,223956,-286694,-62738,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689741672,0.18462409196762364
2020-06-09,4.46987796,4.45014881,4.48320132,4.38717731,305409412,1557552084,3413,1768,36812406,4.4663615,232,1343212,689697337,64049812,636309194,29114725,2.720548632748556,74305476,7.4305476171910465,925694523,286440,-240287,46152,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689697337,0.18450757715522312
2020-06-10,4.45134749,4.42030134,4.45134749,4.33941596,294672252,1547105469,3542,1791,34682090,4.40478267,239,1090816,689693690,64049812,636341979,53297684,2.813017149915777,74147031,7.414703137446362,925852968,166134,-238997,-72863,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.68969369,0.1844979926391337
2020-06-11,4.42334897299,3.97633543109,4.45502228,3.93839159282,352966173,1391717401,4592,2337,73307862,4.37767335,329,2283840,687664847,62049812,636398197,425969182,2.20282839828372,73803772,7.380377213274749,926196227,297153,-372488,-75334,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.687664847,0.1791660819244594
2020-06-12,3.9431944,4.09094191,4.17523684,3.8959690399999998,327861604,1431829668,3659,1782,51813480,4.14106478,262,3725056,687169597,62049812,635941590,20450605,2.5089850292985028,73026228,7.302622813218602,926973771,446023,-999632,-553608,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687169597,0.17894342861108262
2020-06-13,4.09285566372,4.11465273,4.12062192,4.02268851,268974930,1440128454,2865,1383,20536942,4.06246831,185,1394440,687203327,62049812,635988824,166778699,2.1197037210125043,72935156,7.293515638409116,927064843,136474,-227605,-91131,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687203327,0.1790319565734781
2020-06-14,4.11649954,3.95501319,4.11649954,3.95501319,259255316,1384254618,2796,1309,23496279,4.06749797,202,808023,687231983,62049812,636055658,18675285,2.319292270097045,73194319,7.31943198448647,926805680,80648,-123734,-43086,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687231983,0.1791071672847264
2020-06-15,3.95715111791,3.9339029500000002,3.99321134,3.67960051,368088618,1376866033,3899,1697,79410946,3.77586457,328,7556489,687318590,62049812,636146546,201307613,3.2565904485082258,72672719,7.267271918337491,927327280,1250623,-1303368,-52744,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.68731859,0.17933447654174348
2020-06-16,3.9300500832700003,4.04871403,4.08400385726,3.90378326286,300222404,1417049911,3486,1639,42251727,4.05344109,234,1852544,687431677,62049812,636246403,30081954,2.723775567885565,72497468,7.249746872885336,927502531,284478,-451420,-166942,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687431677,0.1796312853672228
2020-06-17,4.04811694877,4.1636694,4.17007241,3.99664194,319675762,1457284290,3283,1426,50506968,4.07169745,208,1096218,687391296,62049812,636229869,18171194,2.4361820120242847,72565039,7.25650393268029,927434960,177379,-190590,-13211,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687391296,0.1795253011499239
2020-06-18,4.1636517987,4.16898037,4.23352500195,4.11867419067,299551097,1459143130,3297,1525,48004623,4.16207867,255,1703069,687413348,62049812,636312186,42085926,2.2990643637526325,72355500,7.2355500008300995,927644499,398321,-513499,-115178,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687413348,0.17958317896275358
2020-06-19,4.16674842354,4.07996193,4.18811189,4.05409127913,285917523,1427986674,3273,1539,34125883,4.14455153,220,3339998,687621000,62049812,636584919,99404621,2.1974906628206594,72319935,7.2319935334835534,927680064,170135,-232805,-62669,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687621,0.1801281836602735
2020-06-20,4.07730494004,4.17076968,4.21130474,4.05273184,300428191,1459769388,3824,1608,37709767,4.15103584,187,1786187,687844051,62049812,636850768,27313984,2.4286545365411847,72212444,7.221244442171315,927787555,389499,-638432,-248933,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687844051,0.18071360466650757
2020-06-21,4.19132400774,4.18914952,4.20981561,4.15377113,260111856,1466202331,3506,1307,19922013,4.18696627,183,820591,688007495,62049812,636954680,40389508,2.2289525306804188,72301808,7.2301808922934185,927698191,182151,-174880,7271,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.688007495,0.18114258077933793
2020-06-22,4.18572873,4.46793424,4.47036069,4.18572873,354320997,1563776985,3788,1645,66704004,4.35958896126,262,2359562,688164256,62049812,637198762,90558322,2.3333388738176732,71902844,7.190284453237301,928097155,337668,-442454,-104786,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.688164256,0.18155401664987095
2020-06-23,4.46826719035,4.80625153,4.94150621361,4.40752135,524401734,1682188036,5530,2536,159857283,4.58861402,446,2802278,688180972,62049812,637375315,91398346,3.6940754242630582,71442824,7.144282448642883,928557175,564371,-719697,-155326,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.688180972,0.18159788956476577
2020-06-24,4.81640089,4.71901691,4.93388413816,4.54730573203,477169366,1651655918,5014,2311,131470035,4.71561758,334,5216711,688198747,62049812,637414927,728952679,2.649408729583892,71145087,7.114508782893442,928854912,815249,-741470,73779,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.688198747,0.1816445419374779
2020-06-25,4.71401348347,4.81104667727,4.82443074465,4.5473699199999995,417239217,1683866337,4246,1972,98583614,4.75637944,285,3965670,687180035,61049812,637498763,70990677,2.4218380299423337,70953233,7.095323330821824,929046766,638756,-840166,-201410,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687180035,0.17897082424913432
2020-06-26,4.81128474,4.68080532,4.85655816,4.66336549267,366958108,1638281862,3763,1711,69167488,4.70356977,241,2484745,687313089,61049812,637622752,69420700,3.206417733797322,70894836,7.089483655110625,929105163,660179,-484731,175448,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687313089,0.17932003858380877
2020-06-27,4.67732008,4.42655159,4.6948411100000005,4.37335033504,348981374,1549293057,3832,1752,76772004,4.61660707,256,1652278,687411978,61049812,637789870,80999108,2.9090140597858745,70515529,7.051552987282382,929484470,328869,-534174,-205304,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687411978,0.1795795832524517
2020-06-28,4.42982121137,4.5634833,4.62665502,4.38685512,329798147,1597219156,3771,1779,61339940,4.52792304,215,1721677,687479385,61049812,637775099,156481334,2.4538493415293523,70355174,7.035517459572548,929644825,313511,-371463,-57952,50000000,50000000,50000000,37400000,50000000,31590421,350000019,1000000000,268990421,381009560,0.687479385,0.17975650007312152
2020-06-29,4.56697561013,4.61792962,4.652367,4.4487809,321184231,1616275366,3504,1512,54710227,4.49461805,211,1679680,687017618,61049812,637331730,30427944,2.1726601920329323,70173881,7.017388155076865,929826118,269306,-372680,-103373,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.687017618,0.17962112928441426
2020-06-30,4.61960753,4.56918885,4.66807193,4.55408562,287882848,1599216096,3699,1677,36182468,4.63284773,206,1363637,687039463,61049812,637348735,51912081,2.38943193256768,70052769,7.0052769798267365,929947230,137792,-230781,-92988,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.687039463,0.1796783886621347
2020-07-01,4.57802087595,4.70151175404,4.74047925337,4.53105401688,321425924,1645529114,4874,1605,50822610,4.59812718,219,3748114,687038347,61049812,637415728,16570430,3.629370877164983,70153715,7.015370893382577,929846382,724421,-353794,370627,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.687038347,0.17967546344054916
2020-07-02,4.71490258,4.84500392137,4.9126227700000005,4.67060767,429210757,1695751372,3660,1595,92498338,4.75791729,249,2405700,687163963,61049812,637762129,149733185,2.8120974618277987,69675075,6.9675068882554205,930325022,306555,-696979,-390424,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.687163963,0.18000472386589736
2020-07-03,4.84085989,4.74328060203,4.90664120957,4.73416852,348273585,1660148211,3879,1770,63084318,4.85022283,270,2004147,687210140,61049812,637748983,17110029,2.982791934962642,69788852,6.978884541694647,930211245,598223,-505535,92687,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.68721014,0.1801257614619146
2020-07-04,4.73928683,4.80455775,4.84911284491,4.72237174,312019710,1681595211,8310,1354,40049790,4.74624175,207,7095509,688895994,62754149,637753659,1362222004,1.873546309980202,73464852,7.346484555586313,926535245,3828740,-335985,3492754,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.688895994,0.18454466514548154
2020-07-05,4.79695295404,4.74216976,4.83525702943,4.64728236872,319512653,1659759415,3680,1336,48738557,4.6897234,242,1303720,689055206,62754149,637898720,17803718,2.324451112637464,73332174,7.333216709305586,926667923,253563,-294237,-40674,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.689055206,0.18496198627368604
2020-07-06,4.74269169477,5.36505325,5.38531604759,4.7379093152100005,579868604,1877768637,4603,1840,165289444,4.84828292,411,1916241,689188356,62754149,637954304,76414777,2.6682351853683266,74039595,7.403958836670491,925960502,481155,-387654,93500,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.689188356,0.1853109945659029
2020-07-07,5.34443142,5.7128167,5.85658084465,5.32995469,743372951,1999485843,7411,3246,230832638,5.53133334,645,7330123,690299783,64015782,638077731,352838486,2.838752740632253,73792323,7.379231633286588,926207774,1365023,-1185580,179443,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.690299783,0.18822422955796966
2020-07-08,5.72093901,6.47572487,6.4915921593,5.63768097,942253863,2266503703,9263,4517,330586242,6.3146006267,711,9926402,690248013,64015782,638066017,544794510,4.231820963801178,73594471,7.359446383636753,926405626,1997340,-1715343,281996,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.690248013,0.1880885317788629
2020-07-09,6.46751011,6.10431068,6.46751011,5.79993741,726623133,2136508737,6717,3183,242834680,6.19061314,424,10728356,686268400,60015782,637949599,740899796,2.0750305159587303,73513254,7.3513246876749685,926486843,897814,-1076728,-178914,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.6862684,0.1776573043149954
2020-07-10,6.10614182,6.13847502,6.16894717,5.75206929,594988189,2148466257,5100,2330,177092081,5.82833835,357,2523412,686389964,60015782,638053696,78689635,2.656748248581,72875359,7.287535196205579,927124738,478460,-620497,-142037,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.686389964,0.17797594377451512
2020-07-11,6.15327014,6.11968689,6.2406913212,6.00269083692,434708823,2141890413,5541,2381,99910289,6.02364483,304,1934722,686426157,60015782,638082769,28506039,2.460901543516313,72578824,7.2578816969105,927421273,386154,-352281,33872,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.686426157,0.17807081164624028
2020-07-12,6.11008289997,7.30918344,7.30918344,6.11008289997,949141174,2558214204,8753,3881,361458366,6.37939369,662,1958764,686460440,60015782,638272981,40359437,3.298047396256629,71380062,7.138005516815017,928620035,402236,-582159,-179923,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.68646044,0.17816067309034142
2020-07-13,7.30674115179,7.18229114,8.23371698596,6.97627090282,1478593081,2513801898,14253,6508,753137593,7.716218400000001,1302,25232844,686690679,54015782,638673019,786708499,3.1833255821005695,73398282,7.339827551447166,926601815,5257027,-3657766,1599261,50000000,50000000,50000000,37400000,50000000,31090421,350000019,1000000000,268490421,381509560,0.686690679,0.17876416779700094
2020-07-14,7.17394195655,8.10346502,8.25062985599,7.0424549,1180730236,2836212758,10476,4527,510323759,7.57580859,734,7473205,685877394,54015782,637893778,93897328,3.6616413312041063,72460876,7.246086894189142,927539221,1412904,-1563642,-150737,50000000,50000000,50000000,37400000,50000000,30590421,350000019,1000000000,267990421,382009560,0.685877394,0.1777100918626225
2020-07-15,8.09608379979,8.64312279,8.74196262203,7.8641148265,1162846199,3025092976,11215,5298,497944084,8.24699141,929,8209764,686092666,54015782,638165326,94249430,3.7374225520418944,71684363,7.1684356955401505,928315734,1081398,-1644265,-562867,50000000,50000000,50000000,37400000,50000000,30590421,350000019,1000000000,267990421,382009560,0.686092666,0.17827361702675712
2020-07-16,8.64042980967,8.33770628,8.75488067,8.05315886,1096087198,2918197199,9560,4586,466035439,8.21848375,904,6481725,686123133,54015782,638209889,148148103,3.3206570069331747,70864400,7.0864393338677125,929135697,1066004,-1566096,-500091,50000000,50000000,50000000,37400000,50000000,30590421,350000019,1000000000,267990421,382009560,0.686123133,0.17835337157530823
2020-07-17,8.37644648,8.28039298,8.55090935858,8.21657201,688997844,2898137543,7675,3597,216192581,8.44467951,653,3681869,686329735,54015782,638502096,106627233,2.6136502608724785,70821538,7.0821531695023685,929178559,745895,-731665,14229,50000000,50000000,50000000,37400000,50000000,30590421,350000019,1000000000,267990421,382009560,0.686329735,0.17889420097235262
