datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_BTC_Binance_1,volumefrom_LINK_Binance_2,volumeto_ETH_Binance,volumefrom_LINK_Binance_3,volumeto_USDC_Binance,volumefrom_LINK_Binance_4,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_8,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_10,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_12,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_13,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_16,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_18,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap,Sum_volfrom_Link_Binance,Sum_volfrom_Link_Coinbase,Sum_volfrom_Link_Gemini,Sum_volfrom_Link_Kraken,Sum_volfrom_Link_BitTrex,Sum_volfrom_Link_Poloniex,Sum_volfrom_Link_uniswap,Sum_volfrom_Link_Binance_usd,Sum_volfrom_Link_Coinbase_usd,Sum_volfrom_Link_Gemini_usd,Sum_volfrom_Link_Kraken_usd,Sum_volfrom_Link_BitTrex_usd,Sum_volfrom_Link_Poloniex_usd,Sum_volfrom_Link_uniswap_usd,Sum_volfrom_Link_all,Sum_volfrom_Link_allcex,Sum_volfrom_Link_all_usd,Sum_volfrom_Link_allcex_usd
2019-12-27,1.86075469203,1.88818319418,1.9458124516500002,1.85428605675,2180067,569,2180067,569,177280,2665,31635,59830,2323761,4377711,22830,42846,22830,42846,861776,1621597,52056,780,0,0,0,0,4120,1,2739,41,8549,16023,0,0,5620,1,0,0,0,0,0,0,0,0,6938470,913832,0,15408,5620,0,0,13101102.447322104,1725482.2247038977,0.0,29093.12665592544,10611.5895512916,0.0,0.0,7873330,7873330,14866289.38823322,14866289.38823322
2019-12-28,1.88657304557,1.87433756185,1.90855041612,1.87024679075,1085697,278,1085697,278,73089,1074,10388,19536,1221766,2294586,10808,20293,10808,20293,415043,778702,38208,561,0,0,0,0,3106,0,395,5,10849,20487,0,0,2,0,0,0,0,0,0,0,0,0,3498253,453251,0,14350,2,0,0,6556906.998754448,849545.3742460744,0.0,26896.7440125475,3.7486751237,0.0,0.0,3965856,3965856,7433352.865688194,7433352.865688194
2019-12-29,1.87781877847,1.90267256529,1.91889480655,1.86015235328,1282538,324,1282538,324,162587,2312,4009,7512,1377703,2576376,8699,16307,8699,16307,545536,1020274,67551,955,0,0,0,0,8696,2,3327,47,13053,24306,0,0,8566,2,0,0,0,0,0,0,0,0,4126773,613087,0,25076,8566,0,0,7851897.770279509,1166503.8150359502,0.0,47711.41724721204,16298.29319427414,0.0,0.0,4773502,4773502,9082411.295756945,9082411.295756945
2019-12-30,1.8984752656400001,1.84014908801,1.9056351660300002,1.83207128516,820318,208,820318,208,63468,887,9261,17031,1033286,1914918,22341,40929,22341,40929,475970,877069,47794,667,0,0,0,0,15518,3,977,13,9404,17470,0,0,104,0,0,0,0,0,0,0,0,0,2791333,523764,0,25899,104,0,0,5136468.874282218,963803.8469324696,0.0,47658.02123037099,191.37550515304,0.0,0.0,3341100,3341100,6148122.117950211,6148122.117950211
2019-12-31,1.83777373931,1.76965005098,1.84027786227,1.76317367546,1307639,324,1307639,324,93379,1280,20376,36091,1556632,2787402,24168,43070,24168,43070,1065195,1899279,56767,780,0,0,0,0,21784,5,833,11,31817,56385,0,0,0,0,0,0,0,0,0,0,0,0,4334001,1121962,0,54434,0,0,0,7669665.090597371,1985480.1104976228,0.0,96329.13087504532,0.0,0.0,0.0,5510397,5510397,9751474.331970038,9751474.331970038
2020-01-01,1.76900795006,1.80534660929,1.8509351778699998,1.76401728416,1370880,344,1370880,344,98187,1356,11380,20603,1091783,1984062,19354,34874,19354,34874,507823,916423,43513,599,0,0,0,0,6154,1,4158,57,24530,44394,0,0,1550,0,0,0,0,0,0,0,0,0,3981818,551336,0,34842,1550,0,0,7188561.625109889,995352.5781795114,0.0,62901.88656088218,2798.2872443994997,0.0,0.0,4569546,4569546,8249614.377094682,8249614.377094682
2020-01-02,1.8076675932500001,1.74114365074,1.8134808707,1.72165803478,1242463,310,1242463,310,119332,1641,12087,21120,1344721,2367428,11414,20062,11414,20062,681439,1194912,47606,652,0,0,0,0,9763,2,1932,26,22976,40360,0,0,0,0,0,0,0,0,0,0,0,0,3983894,729045,0,34671,0,0,0,6936531.743321181,1269372.0728537433,0.0,60367.19151480654,0.0,0.0,0.0,4747610,4747610,8266271.007689731,8266271.007689731
2020-01-03,1.74180706925,1.81099747323,1.82580018244,1.7140169644299998,1314511,324,1314511,324,173240,2360,9643,17026,1712313,3049905,13705,24202,13705,24202,790070,1405518,117689,1598,0,0,0,0,8452,2,4422,60,30860,55035,0,0,2205,0,0,0,0,0,0,0,0,0,4551628,907759,0,43734,2205,0,0,8242986.8070829185,1643949.2553017917,0.0,79202.16349424083,3993.24942847215,0.0,0.0,5505326,5505326,9970131.475307424,9970131.475307424
2020-01-04,1.80866260621,1.83887879162,1.8498715856899999,1.79023059882,1554906,385,1554906,385,117669,1599,6279,11376,1187688,2155680,7568,13681,7568,13681,381661,691175,22108,299,0,0,0,0,6252,1,1428,19,4596,8307,0,0,174,0,0,0,0,0,0,0,0,0,4436584,403769,0,12276,174,0,0,8158340.224840626,742482.2508136157,0.0,22574.07604592712,319.96490974188,0.0,0.0,4852803,4852803,8923716.51660991,8923716.51660991
2020-01-05,1.8416022060600001,1.8089814308199998,1.85480338417,1.8044574470299999,1633790,399,1633790,399,124871,1664,5633,10243,1453781,2643038,7997,14409,7997,14409,385410,701482,49728,660,0,0,0,0,10137,2,8218,108,19191,34910,0,0,4620,1,0,0,0,0,0,0,0,0,4867859,435138,0,37546,4620,0,0,8805866.538850013,787156.5618441531,0.0,67920.01680156772,8357.494210388399,0.0,0.0,5345163,5345163,9669300.611706123,9669300.611706123
2020-01-06,1.80865659497,1.9367822639,1.93767123984,1.80865659497,2737073,682,2737073,682,178028,2379,23987,45194,3131465,5900931,32344,60652,32344,60652,1121579,2115942,147661,1944,0,0,0,0,7430,1,2079,27,51898,98258,0,0,12769,3,0,0,0,0,0,0,0,0,8872314,1269240,0,61407,12769,0,0,17183740.394951664,2458241.520632436,0.0,118931.9884793073,24730.772727739102,0.0,0.0,10215730,10215730,19785644.676791146,19785644.676791146
2020-01-07,1.9389975047,2.11311871315,2.12383856,1.90626795245,6311161,1623,6311161,1623,411426,5939,42364,86339,6509473,13260545,42565,86960,42565,86960,2770259,5652880,206093,2975,0,0,0,0,42058,10,11783,172,116095,237775,0,0,7807,2,0,0,0,0,0,0,0,0,19670715,2976352,0,169936,7807,0,0,41566555.967540406,6289385.108121429,0.0,359094.9416378584,16497.11779356205,0.0,0.0,22824810,22824810,48231533.13509325,48231533.13509325
2020-01-08,2.11122896,2.18360578,2.32842251191,2.10991546,11004026,2969,11004026,2969,619305,9700,114728,252877,11410212,25381405,73832,163937,73832,163937,4253295,9404625,243672,3815,0,0,0,0,87189,23,17492,270,159377,352940,0,0,18812,5,0,0,0,0,0,0,0,0,34299961,4496967,0,264058,18812,0,0,74897593.09337458,9819603.13366926,0.0,576598.5750552401,41077.991933360005,0.0,0.0,39079798,39079798,85334872.79403244,85334872.79403244
2020-01-09,2.18644643276,2.1860488399999998,2.2326946889,2.11458561,5176898,1418,5176898,1418,223349,3495,29069,62733,4897206,10595085,37038,80192,37038,80192,1416106,3067860,94912,1492,0,0,0,0,32626,8,4573,72,33934,73178,0,0,10660,2,0,0,0,0,0,0,0,0,15577496,1511018,0,71133,10660,0,0,34053167.06090464,3303159.1461191196,0.0,155500.21213571998,23303.2806344,0.0,0.0,17170307,17170307,37535129.699793875,37535129.699793875
2020-01-10,2.19697798043,2.22395934,2.25864421,2.16184505,5127845,1437,5127845,1437,230104,3661,43957,97371,4055097,8950433,38135,84086,38135,84086,1814703,4017026,133248,2134,0,0,0,0,76723,21,59397,947,54449,120078,0,0,73059,20,0,0,0,0,0,0,0,0,14661118,1947951,0,190569,73059,0,0,32605730.31094212,4332163.82031234,0.0,423817.70746446,162480.24542105998,0.0,0.0,16872697,16872697,37524192.08413998,37524192.08413998
2020-01-11,2.22269884306,2.28324698,2.33492205,2.22269884306,4094397,1152,4094397,1152,214068,3399,27903,63744,4055513,9270786,37629,85909,37629,85909,1879728,4314984,99613,1593,0,0,0,0,16508,4,5034,81,65412,149902,0,0,10467,2,0,0,0,0,0,0,0,0,12561536,1979341,0,86954,10467,0,0,28681089.13616128,4519324.36064018,0.0,198537.45789892,23898.746139659997,0.0,0.0,14638298,14638298,33422849.700840037,33422849.700840037
2020-01-12,2.27830959964,2.24389159273,2.31045996,2.22688561302,2328441,647,2328441,647,163662,2561,55039,124353,2383392,5384695,23326,52682,23326,52682,903959,2035361,72880,1135,0,0,0,0,15902,4,2460,38,42952,97488,0,0,14407,3,0,0,0,0,0,0,0,0,7305627,976839,0,61314,14407,0,0,16393035.004921291,2191920.81955078,0.0,137581.9691166472,32327.746176461107,0.0,0.0,8358187,8358187,18754865.53976518,18754865.53976518
2020-01-13,2.2376103,2.19245327,2.24049838356,2.16421794,2059529,553,2059529,553,128548,1948,19989,43519,1911241,4172200,21267,46445,21267,46445,938898,2049781,101760,1553,0,0,0,0,20096,5,607,9,34851,76390,0,0,25608,6,0,0,0,0,0,0,0,0,6221370,1040658,0,55554,25608,0,0,13640063.000379901,2281594.03505166,0.0,121799.54896158,56144.343338160004,0.0,0.0,7343190,7343190,16099600.927731302,16099600.927731302
2020-01-14,2.19035848,2.38350769482,2.45069671687,2.18193026,5380642,1454,5380642,1454,331525,4950,67719,157550,6653886,15537902,134316,312223,134316,312223,3410954,7982476,162313,2417,0,0,0,0,33124,8,9569,143,176515,417508,0,0,14966,4,0,0,0,0,0,0,0,0,18083046,3573267,0,219208,14966,0,0,43101079.28678402,8516909.390146377,0.0,522483.95476610254,35671.57616067612,0.0,0.0,21890487,21890487,52176144.20785718,52176144.20785718
2020-01-15,2.37194864,2.40497726,2.56721926,2.36268672981,5594742,1568,5594742,1568,323155,4776,86573,212014,6113123,14986998,80460,196974,80460,196974,3133023,7673254,131945,1973,0,0,0,0,33147,9,5575,82,101995,250330,0,0,12631,3,0,0,0,0,0,0,0,0,17873255,3264968,0,140717,12631,0,0,42984771.8371813,7852173.7946276795,0.0,338421.18509542,30377.26777106,0.0,0.0,21291571,21291571,51205744.08467546,51205744.08467546
2020-01-16,2.40405218365,2.48447858,2.50026081567,2.29782174,4551900,1270,4551900,1270,226766,3372,56347,136585,4670936,11302304,28411,68303,28411,68303,2169008,5226743,101801,1514,0,0,0,0,47287,13,2409,36,56754,137495,0,0,12595,3,0,0,0,0,0,0,0,0,14114671,2270809,0,106450,12595,0,0,35067597.763247184,5641776.319771221,0.0,264472.744841,31292.007715100004,0.0,0.0,16504525,16504525,41005138.8355745,41005138.8355745
2020-01-17,2.49530326,2.72410907,2.8306495933,2.46712315,9801007,2972,9801007,2972,526557,8416,122605,331475,11417873,30764154,109468,293377,109468,293377,5025878,13451460,233588,3725,0,0,0,0,57585,17,2872,45,185508,496742,0,0,25999,7,0,0,0,0,0,0,0,0,31887985,5259466,0,245965,25999,0,0,86866349.16252394,14327359.033956619,0.0,670035.48740255,70824.11171093,0.0,0.0,37419415,37419415,101934567.79559405,101934567.79559405
2020-01-18,2.6969429700000003,2.77640722606,2.78857479303,2.61220129,3969060,1207,3969060,1207,294041,4608,44499,119509,4258856,11529060,60036,163981,60036,163981,1916584,5197837,102731,1609,0,0,0,0,35119,10,2776,43,31790,85844,0,0,2384,0,0,0,0,0,0,0,0,0,12655588,2019315,0,69685,2384,0,0,35137065.97323822,5606440.757691349,0.0,193473.93754799108,6618.95482692704,0.0,0.0,14746972,14746972,40943599.62330449,40943599.62330449
2020-01-19,2.77622151,2.61895081,2.83699289,2.55874655528,3941628,1195,3941628,1195,260367,4122,45939,123220,6248814,16656732,101243,269827,101243,269827,2735179,7330043,100974,1595,0,0,0,0,40664,12,3199,50,64516,170975,0,0,6380,1,0,0,0,0,0,0,0,0,14640862,2836153,0,108379,6380,0,0,38343697.39399822,7427745.196633929,0.0,283839.26983699,16708.9061678,0.0,0.0,17591774,17591774,46071990.76663694,46071990.76663694
2020-01-20,2.62403551,2.69729864,2.73743442119,2.5541384000000003,2989267,917,2989267,917,169465,2709,46354,124021,3989207,10560941,16100,42719,16100,42719,1297707,3452830,74374,1194,0,0,0,0,50693,15,2644,42,50103,134619,0,0,0,0,0,0,0,0,0,0,0,0,10215760,1372081,0,103440,0,0,0,27554955.554566402,3700912.2152698403,0.0,279008.5713216,0.0,0.0,0.0,11691281,11691281,31534876.341157842,31534876.341157842
2020-01-21,2.6924054699999997,2.6780334856,2.73466674081,2.58494916,2568417,796,2568417,796,142137,2279,42885,113186,3080305,8240405,39670,105541,39670,105541,1207185,3230216,85009,1353,0,0,0,0,19187,5,5367,86,63547,168852,0,0,6756,2,0,0,0,0,0,0,0,0,8481501,1292194,0,88101,6756,0,0,22713743.686149884,3460538.801891406,0.0,235937.4281148456,18092.7942287136,0.0,0.0,9868552,9868552,26428312.71038485,26428312.71038485
2020-01-22,2.6772967100000002,2.64558174,2.68486049,2.62606312746,1372127,419,1372127,419,61483,969,51246,135336,1569935,4172985,18006,47747,18006,47747,687810,1819896,53540,846,0,0,0,0,5693,1,755,11,21403,56576,0,0,5246,1,0,0,0,0,0,0,0,0,4462930,741350,0,27851,5246,0,0,11807046.1148982,1961302.022949,0.0,73682.09704074,13878.72180804,0.0,0.0,5237377,5237377,13855908.95669598,13855908.95669598
2020-01-23,2.64652197301,2.46210877,2.64882529529,2.43739411,3465671,1019,3465671,1019,223377,3416,42227,104101,4587159,11442027,53778,134313,53778,134313,2160187,5359722,95423,1455,0,0,0,0,31724,9,5537,84,96603,240950,0,0,6059,1,0,0,0,0,0,0,0,0,11891661,2255610,0,133864,6059,0,0,29278562.83796697,5553557.1626997,0.0,329587.72838728,14917.91703743,0.0,0.0,14287194,14287194,35176625.64609138,35176625.64609138
2020-01-24,2.4646823299,2.50438961,2.52990845327,2.37550479339,2501532,733,2501532,733,180625,2784,89951,221605,3967158,9755480,36741,90255,36741,90255,1459334,3583653,56683,867,0,0,0,0,16252,4,5542,85,43376,106383,0,0,17,0,0,0,0,0,0,0,0,0,9314280,1516017,0,65170,17,0,0,23326586.0566308,3796697.22338337,0.0,163211.0708837,42.57462337,0.0,0.0,10895484,10895484,27286536.92552124,27286536.92552124
2020-01-25,2.5071269000000003,2.45652584,2.51165347,2.42891725,1471429,433,1471429,433,108337,1668,13993,34378,1761285,4334133,15112,37111,15112,37111,595995,1461784,19889,305,0,0,0,0,10014,2,2574,39,16445,40231,0,0,1890,0,0,0,0,0,0,0,0,0,4856697,615884,0,29033,1890,0,0,11930601.67755048,1512934.9604425598,0.0,71320.31471271999,4642.8338376,0.0,0.0,5503504,5503504,13519499.78654336,13519499.78654336
2020-01-26,2.45127939792,2.57158166,2.57270108113,2.4375823307899998,1371280,405,1371280,405,79171,1212,35717,89916,1847245,4651873,24147,61310,24147,61310,767972,1931085,19335,296,0,0,0,0,11669,3,4957,76,59153,149372,0,0,350,0,0,0,0,0,0,0,0,0,4752987,787307,0,75779,350,0,0,12222694.19941842,2024624.24198962,0.0,194871.88661314,900.053581,0.0,0.0,5616423,5616423,14443090.381602181,14443090.381602181
2020-01-27,2.57390585543,2.60965199,2.67670743363,2.57390585543,2328057,696,2328057,696,109288,1696,40937,107523,3278575,8596135,45589,119417,45589,119417,1221942,3201986,70794,1098,0,0,0,0,12738,3,1090,16,46637,121821,0,0,9196,2,0,0,0,0,0,0,0,0,8176092,1292736,0,60465,9196,0,0,21336754.758223083,3373591.07494464,0.0,157792.60757535,23998.35970004,0.0,0.0,9538489,9538489,24892136.800443113,24892136.800443113
2020-01-28,2.612556,2.65560997495,2.66738507069,2.60013781,2146028,620,2146028,620,128106,1952,24166,63459,2964853,7799651,61238,161434,61238,161434,1008360,2647354,94167,1433,0,0,0,0,18750,5,3882,58,46403,121531,0,0,12375,3,0,0,0,0,0,0,0,0,7531657,1102527,0,69035,12375,0,0,20001143.457101993,2927881.6988516985,0.0,183330.03462067325,32863.17344000625,0.0,0.0,8715594,8715594,23145218.36401437,23145218.36401437
2020-01-29,2.65957268,2.78240467989,2.8109162899999998,2.64805923543,3105285,908,3105285,908,275417,4277,40584,110839,4973020,13613732,92625,251255,92625,251255,2158402,5889155,96915,1512,0,0,0,0,46017,13,13202,204,73241,199940,0,0,5987,1,0,0,0,0,0,0,0,0,11684841,2255317,0,132460,5987,0,0,32511956.282170545,6275204.575435475,0.0,368557.3238982294,16658.256818501428,0.0,0.0,14078605,14078605,39172376.43832275,39172376.43832275
2020-01-30,2.78124401,2.91298812,2.93719772422,2.72433495674,4617758,1408,4617758,1408,237232,3835,60449,173041,5465881,15628726,82450,234854,82450,234854,2175751,6201545,158983,2569,0,0,0,0,46762,14,21521,360,209984,593257,0,0,19645,6,0,0,0,0,0,0,0,0,15163978,2334734,0,278267,19645,0,0,44172487.76594136,6801052.40536008,0.0,810588.46518804,57225.6516174,0.0,0.0,17796624,17796624,51841354.28810688,51841354.28810688
2020-01-31,2.91478879908,2.82379137,2.9147888,2.7829208041699998,2934020,894,2934020,894,84923,1337,31052,88041,3706864,10535447,125069,350007,125069,350007,1083268,3072737,64078,1008,0,0,0,0,17459,5,2625,41,54674,154689,0,0,11987,3,0,0,0,0,0,0,0,0,9941017,1147346,0,74758,11987,0,0,28071358.01362329,3239865.7332040197,0.0,211100.99523846,33848.78715219,0.0,0.0,11175108,11175108,31556173.52921796,31556173.52921796
2020-02-01,2.82436273396,2.8389531999999997,2.87288239,2.75541887949,1858770,557,1858770,557,89960,1388,37467,105029,2610479,7325853,38616,108772,38616,108772,999534,2807679,73560,1139,0,0,0,0,17154,5,5786,89,65474,183843,0,0,8178,2,0,0,0,0,0,0,0,0,6532678,1073094,0,88414,8178,0,0,18545967.1126696,3046463.6452007997,0.0,251003.20822479998,23216.959269599996,0.0,0.0,7702364,7702364,21866650.9253648,21866650.9253648
2020-02-02,2.83948891049,2.83258143,2.89239998,2.73974346471,1932421,583,1932421,583,143757,2165,36266,102907,3275322,9294247,56976,162199,56976,162199,904731,2563540,65732,986,0,0,0,0,19772,5,6368,96,29425,82933,0,0,186,0,0,0,0,0,0,0,0,0,7434139,970463,0,55565,186,0,0,21057804.07943877,2748915.47230209,0.0,157392.38715795,526.86014598,0.0,0.0,8460353,8460353,23964638.799044788,23964638.799044788
2020-02-03,2.8312539775000003,2.7746774475400002,2.86296889,2.75812128,1974822,591,1974822,591,161745,2378,15813,44174,2918797,8166115,21302,59274,21302,59274,878524,2451134,52931,779,0,0,0,0,19513,5,3248,47,29129,81846,0,0,8933,2,0,0,0,0,0,0,0,0,7088603,931455,0,51890,8933,0,0,19668586.87866439,2584487.181898371,0.0,143978.0127528506,24786.19363887482,0.0,0.0,8080881,8080881,22421838.266954485,22421838.266954485
2020-02-04,2.7718025600000002,2.74007230679,2.79946353012,2.68693773012,2552321,755,2552321,755,106261,1545,27771,75726,4260729,11631463,36130,98534,36130,98534,910443,2483226,102978,1498,0,0,0,0,22682,6,3696,53,50630,138034,0,0,7936,2,0,0,0,0,0,0,0,0,9571663,1013421,0,77008,7936,0,0,26227048.716226492,2776846.8172194287,0.0,211007.48820128434,21745.21382668544,0.0,0.0,10670028,10670028,29236648.23547389,29236648.23547389
2020-02-05,2.7409153,2.8452501203000002,2.87431878,2.73070111,3527792,1051,3527792,1051,190925,2725,41830,118180,4004077,11307215,68080,191395,68080,191395,1338803,3777182,137373,1931,0,0,0,0,35588,10,7700,109,52905,150009,0,0,15570,4,0,0,0,0,0,0,0,0,11428576,1476176,0,96193,15570,0,0,32517157.238857694,4200089.941583973,0.0,273693.14482201793,44300.544373071,0.0,0.0,13016515,13016515,37035240.86963676,37035240.86963676
2020-02-06,2.84607903,2.8846819,2.92970563233,2.810487,2987625,888,2987625,888,158524,2173,32140,92820,4148326,11957785,50186,145134,50186,145134,1391005,4009292,94900,1300,0,0,0,0,39036,11,17377,243,46704,134654,0,0,17522,5,0,0,0,0,0,0,0,0,10414612,1485905,0,103117,17522,0,0,30042842.731922798,4286363.2586195,0.0,297459.74348229996,50545.3962518,0.0,0.0,12021156,12021156,34677211.1302764,34677211.1302764
2020-02-07,2.88355245376,3.3085318,3.34903762,2.88355245376,10848169,3549,10848169,3549,839150,12265,96133,305682,13879790,44446108,264531,832309,264531,832309,5461276,17392835,447132,6523,0,0,0,0,108341,35,12316,180,265949,847490,0,0,31181,10,0,0,0,0,0,0,0,0,37040473,5908408,0,386606,31181,0,0,122549582.8075414,19548155.755374398,0.0,1279098.2450708,103163.33005579999,0.0,0.0,43366668,43366668,143480000.1380424,143480000.1380424
2020-02-08,3.32343725,3.41445737,3.45172804256,3.15312390211,7428271,2524,7428271,2524,414749,6224,62093,205923,9479343,31512252,117382,390432,117382,390432,3032121,10083123,247733,3738,0,0,0,0,48535,16,5828,87,106005,353561,0,0,29391,9,0,0,0,0,0,0,0,0,25047491,3279854,0,160368,29391,0,0,85523590.24495867,11198921.66282398,0.0,547569.69951216,100354.31656167,0.0,0.0,28517104,28517104,97370435.92385648,97370435.92385648
2020-02-09,3.41055773315,3.47731287,3.47731287,3.27160844,4843588,1616,4843588,1616,317803,4707,71432,240109,5817583,19537045,130264,439299,130264,439299,2747155,9259880,146004,2160,0,0,0,0,43213,14,15495,228,120282,407482,0,0,22851,7,0,0,0,0,0,0,0,0,16154522,2893159,0,178990,22851,0,0,56174327.25929814,10060419.02565633,0.0,622404.2306013,79460.07639237,0.0,0.0,19249522,19249522,66936610.59194814,66936610.59194814
2020-02-10,3.48499488652,3.4108350094,3.48499488652,3.29325640752,4111134,1404,4111134,1404,226941,3453,41588,140171,6411410,21700404,103312,350229,103312,350229,2367798,8044741,118812,1808,0,0,0,0,25442,8,7870,119,57602,194316,0,0,12793,4,0,0,0,0,0,0,0,0,15108831,2486610,0,90914,12793,0,0,51533729.72590801,8481416.442724135,0.0,310092.6540445916,43634.8122752542,0.0,0.0,17699148,17699148,60368873.634951994,60368873.634951994
2020-02-11,3.40111909,3.97555867,3.97555867081,3.3579994,9757794,3597,9757794,3597,523600,8484,101722,376650,11067195,40615981,182446,682929,182446,682929,5055805,18806558,510766,8322,0,0,0,0,110350,41,34169,565,229459,857998,0,0,49954,18,0,0,0,0,0,0,0,0,31572997,5566571,0,373978,49954,0,0,125520301.96123399,22130229.60122057,0.0,1486771.48028926,198595.05780118,0.0,0.0,37563500,37563500,149335898.100545,149335898.100545
2020-02-12,4.00566075,4.01729210708,4.19423282,3.86882614826,11998926,4682,11998926,4682,814015,12857,130312,523787,12812752,51544213,166823,672164,166823,672164,6484561,26145201,517529,8162,0,0,0,0,124130,48,20678,326,266553,1069557,28,116,63758,24,0,0,0,0,0,0,0,0,38088577,7002090,0,411361,63786,0,0,153012939.75200883,28129440.8900638,0.0,1652557.298460536,256246.9943422049,0.0,0.0,45565814,45565814,183051184.93487537,183051184.93487537
2020-02-13,4.01480885,3.87510770678,4.09156529,3.77364885,6746079,2585,6746079,2585,347761,5126,57883,225925,7749826,30520284,109102,429157,109102,429157,3110859,12269015,235277,3466,0,0,0,0,72188,27,24142,357,164028,636986,0,0,31175,11,390,5,0,0,0,0,0,0,21865832,3346136,0,260358,31565,0,0,84732454.09835674,12966637.401534002,0.0,1008915.2923218273,122317.7747645107,0.0,0.0,25503891,25503891,98830324.56697708,98830324.56697708
2020-02-14,3.87765056,4.41437329,4.46794845549,3.81393912,8364472,3418,8364472,3418,563332,8691,131634,550655,9732475,40785583,214271,904885,214271,904885,4391195,18557572,268162,4135,0,0,0,0,91749,37,13196,199,279908,1191848,2101,8894,26365,10,0,0,0,0,0,0,0,0,27584927,4659357,0,384853,28466,0,0,121770164.95539984,20568141.08937453,0.0,1698884.8037763701,125659.55007314001,0.0,0.0,32657603,32657603,144162850.39862388,144162850.39862388
2020-02-15,4.4172618,4.30466068,4.60699622022,4.12238516,10246905,4471,10246905,4471,579116,9337,126829,550394,14381832,63133488,232053,1015077,232053,1015077,6598863,28816063,415213,6696,0,0,0,0,213906,92,19459,311,283552,1251307,3292,14645,56189,24,13752,220,0,0,0,0,0,0,36045693,7014076,0,516917,73233,0,0,155164477.3404512,30193217.163731676,0.0,2225152.28472356,315243.21557844,0.0,0.0,43649919,43649919,187898090.0044849,187898090.0044849
2020-02-16,4.29889106269,4.50417141,4.8309791,4.17875862,12870197,5858,12870197,5858,685942,11830,140160,624516,20453012,91976974,221621,988500,221621,988500,7409013,33136423,574545,9950,0,0,0,0,93429,42,60344,1047,204466,916024,5199,23348,49896,22,0,0,0,0,0,0,0,0,47462750,7983558,0,358239,55095,0,0,213780361.58997747,35959313.69367678,0.0,1613569.86174699,248157.32383394998,0.0,0.0,55859642,55859642,251601402.4692352,251601402.4692352
2020-02-17,4.48331748512,4.29700866,4.54565646184,3.88699355234,10656910,4609,10656910,4609,555111,9241,131881,550901,18015880,75350182,221083,926076,221083,926076,5875768,24623944,398059,6655,0,0,0,0,58069,24,16283,273,191611,810168,5155,22756,23577,10,7616,127,0,0,0,0,0,0,40458858,6273827,0,265963,36348,0,0,173852063.1997103,26958688.95034182,0.0,1142845.3142395802,156187.67077368,0.0,0.0,47034996,47034996,202109785.13506538,202109785.13506538
